Ref	ID	Name
6698	30502181	Lightsworn Sabre
6699	52665542	Lightsworn Sanctuary
6700	78845026	Lightwave Tuning
6701	65289956	Like the Diabell
6702	72233469	Lil-la Rap
6703	23898021	"Lilith, Lady of Lament"
6704	68812773	Lillybot
6705	86607583	Limit Code
6706	82324105	Limit Impulse
6707	35014241	Limit Overdrive
6708	27551	Limit Reverse
6709	92450185	Limiter Overload
6710	23171610	Limiter Removal
6711	52339733	Lindbloom
6712	29307554	Lineage of Destruction
6713	64238008	Linear Accelerator Cannon
6714	70916046	Linear Equation Cannon
6715	24842059	Linguriboh
6716	7925734	Link Apple
6717	3567660	Link Back
6718	51335426	Link Bound
6719	67231737	Link Bumper
6720	73287067	Link Burst
6721	30342076	Link Decoder
6722	48068378	Link Devotee
6723	32995276	Link Disciple
6724	73275815	Link Hole
6725	65100616	Link Infra-Flier
6726	28827503	Link into the VRAINS!
6727	68957925	Link Party
6728	27664101	Link Restart
6729	98978921	Link Spider
6730	23331400	Link Streamer
6731	55034079	Link Turret
6732	63092423	Linkbelt Wall Dragon
6733	54635100	Linkerbell
6734	68295149	Linkmail Archfiend
6735	85243784	Linkross
6736	35595518	Linkslayer
6737	41999284	Linkuriboh
6738	4611269	Lion Alligator
6739	61692648	Lionhearted Locomotive
6740	93108297	Liquid Beast
6741	55210709	Lisark
6742	8955148	Litmus Doom Ritual
6743	72566043	Litmus Doom Swordsman
6744	68658728	Little Chimera
6745	42625254	Little D
6746	45939611	Little Fairy
6747	73702909	Little Trooper
6748	90790253	Little-Winguard
6749	35487920	Live?Twin Channel
6750	8083925	Live?Twin Home
6751	36326160	Live?Twin Ki-sikil
6752	54257392	Live?Twin Ki-sikil Frost
6753	73810864	Live?Twin Lil-la
6754	81078880	Live?Twin Lil-la Treat
6755	37582948	Live?Twin Sunny's Snitch
6756	34959756	Living Fossil
6757	34320307	Living Vase
6758	20831168	Lizard Soldier
6759	40666140	Ljosalf of the Nordic Alfar
6760	25801745	"Lo, the Prayers of the Voiceless Voice"
6761	64681263	Localized Tornado
6762	52346240	Lock Cat
6763	37310367	Lockout Gardna
6764	38354937	Locomotion R-Genex
6765	18478530	Loge's Flame
6766	2116237	Loka Samsara
6767	67098114	"Loki, Lord of the Aesir"
6768	82452993	Lone Wolf
6769	48686504	Lonefire Blossom
6770	76145142	"Longirsu, the Orcust Orchestrator"
6771	300302034	Looking into the Future
6772	7852509	Loop of Destruction
6773	94183877	"Loptr, Shadow of the Generaider Bosses"
6774	35514096	Lord British Space Fighter
6775	8910971	Lord Gaia the Fierce Knight
6776	17985575	Lord of D.
6777	9822220	Lord of the Heavenly Prison
6778	99510761	Lord of the Lamp
6779	59829423	Lord of the Missing Barrows
6780	19025379	Lord of the Red
6781	44466810	Lord of the Tachyon Galaxy
6782	81618817	Lord of Zemia
6783	40320754	Lord Poison
6784	50699850	"Loris, Lady of Lament"
6785	24348804	Lose 1 Turn
6786	72453068	Loss Time
6787	95231062	Lost Blue Breaker
6788	45871897	Lost Guardian
6789	74003290	Lost Wind
6790	17228908	Lost World
6791	61465001	Loud Cloud the Storm Serpent
6792	2347656	Lovely Labrynth of the Silver Castle
6793	300302003	Low Blow
6794	70534340	Lubellion the Searing Dragon
6795	34968834	"Lucent, Netherlord of Dark World"
6796	58786132	Lucius the Shadow Vassal
6797	96012004	Lucky Chance
6798	82760689	Lucky Cloud
6799	34664411	Lucky Iron Axe
6800	67955331	Lucky Loan
6801	68762510	Lucky Pied Piper
6802	36378044	Lucky Punch
6803	3985011	Lucky Trinket
6804	39238953	Lullaby of Obedience
6805	57115864	Lumenize
6806	95503687	"Lumina, Lightsworn Summoner"
6807	56166150	"Lumina, Twilightsworn Shaman"
6808	34834619	Luminous Dragon Ritual
6809	57482479	Luminous Soldier
6810	81777047	Luminous Spark
6811	48444114	Luna Light Perfume
6812	48596760	Luna the Dark Spirit
6813	11317977	Lunalight Black Sheep
6814	11439455	Lunalight Blue Cat
6815	51777272	Lunalight Cat Dancer
6816	94919024	Lunalight Crimson Fox
6817	14152693	Lunalight Emerald Bird
6818	87931906	Lunalight Fusion
6819	35618217	Lunalight Kaleido Chick
6820	24550676	Lunalight Leo Dancer
6821	97165977	Lunalight Panther Dancer
6822	48427163	Lunalight Purple Butterfly
6823	11193246	Lunalight Reincarnation Dance
6824	88753594	Lunalight Sabre Dancer
6825	13935001	Lunalight Serenade Dance
6826	83190280	Lunalight Tiger
6827	84812868	Lunalight White Rabbit
6828	47705572	Lunalight Wolf
6829	50546208	Lunalight Yellow Marten
6830	62210247	Lunar Queen Elzaim
6831	11091375	Luster Dragon
6832	17658803	Luster Dragon #2
6833	92746535	"Luster Pendulum, the Dracoslayer"
6834	84385264	Lycanthrope
6835	22624373	"Lyla, Lightsworn Sorceress"
6836	10071151	"Lyla, Twilightsworn Enchantress"
6837	73318863	Lyna the Light Charmer
6838	9839945	"Lyna the Light Charmer, Lustrous"
6839	48608796	Lyrilusc - Assembled Nightingale
6840	10182251	Lyrilusc - Beryl Canary
6841	45354718	Lyrilusc - Bird Call
6842	72859417	Lyrilusc - Bird Sanctuary
6843	56619778	Lyrilusc - Bird Strike
6844	46576366	Lyrilusc - Celestine Wagtail
6845	34550857	Lyrilusc - Cobalt Sparrow
6846	72971064	Lyrilusc - Ensemblue Robin
6847	76815942	Lyrilusc - Independent Nightingale
6848	8243121	Lyrilusc - Phantom Feathers
6849	19369609	Lyrilusc - Promenade Thrush
6850	8491961	Lyrilusc - Recital Starling
6851	60954556	Lyrilusc - Sapphire Swallow
6852	97949165	Lyrilusc - Turquoise Warbler
6853	56342351	M-Warrior #1
6854	92731455	M-Warrior #2
6855	4423206	M-X-Saber Invoker
6856	18631392	Ma'at
6857	98795934	Mabarrel
6858	23469398	Machina Air Raider
6859	31828916	Machina Armored Unit
6860	39284521	Machina Cannon
6861	87074380	Machina Citadel
6862	96384007	Machina Defender
6863	13247801	Machina Defense Perimeter
6864	58054262	Machina Force
6865	5556499	Machina Fortress
6866	42940404	Machina Gearframe
6867	50863093	Machina Irradiator
6868	51617185	Machina Megaform
6869	69838761	Machina Metalcruncher
6870	59741415	Machina Overdrive
6871	78349103	Machina Peacekeeper
6872	85136114	Machina Possesstorage
6873	86852702	Machina Redeployment
6874	54563536	Machina Resavenger
6875	46033517	Machina Ruinforce
6876	23782705	Machina Sniper
6877	60999392	Machina Soldier
6878	45674286	Machina Unclaspare
6879	11398951	Machine Angel Absolute Ritual
6880	300302035	Machine Angel Ascension
6881	39996157	Machine Angel Ritual
6882	25518020	Machine Assembly Line
6883	38116136	Machine Attacker
6884	25769732	Machine Conversion Factory
6885	63995093	Machine Duplication
6886	46700124	Machine King
6887	70406920	Machine King - 3000 B.C.
6888	89222931	Machine King Prototype
6889	96938777	Machine Lord Ur
6890	30241314	Macro Cosmos
6891	94664694	Mad Archfiend
6892	79182538	Mad Dog of Darkness
6893	86993168	Mad Hacker
6894	97240270	Mad Lobster
6895	18760514	Mad Mauler
6896	31034919	Mad Reloader
6897	79870141	Mad Sword Beast
6898	96127902	Made to Order Mermaid Outfit Outfitter
6899	43905751	Madjinn Gunn
6900	34680482	Madolche Anjelly
6901	49374988	Madolche Baaple
6902	48252330	Madolche Butlerusk
6903	14001430	Madolche Chateau
6904	26570480	Madolche Chickolates
6905	75363626	Madolche Chouxvalier
6906	89521713	Madolche Cruffssant
6907	51650038	Madolche Dessert
6908	96150936	Madolche Fresh Sistart
6909	91350799	Madolche Hootcake
6910	12940613	Madolche Lesson
6911	11868731	Madolche Magileine
6912	26016357	Madolche Marmalmaide
6913	52404456	Madolche Messengelato
6914	12980373	Madolche Mewfeuille
6915	38745241	Madolche Mini Meowcaroons
6916	79759367	Madolche Nights
6917	77848740	Madolche Petingcessoeur
6918	68159562	Madolche Promenade
6919	74641045	Madolche Puddingcess
6920	44311445	Madolche Puddingcess Chocolat-a-la-Mode
6921	49689480	Madolche Queen Tiarafraise
6922	37164373	Madolche Queen Tiaramisu
6923	71348837	Madolche Salon
6924	75833426	Madolche Tea Break
6925	20343502	Madolche Teacher Glassouffle
6926	60470713	Madolche Ticket
6927	48439321	Madolche Waltz
6928	23681456	Madolchepalooza
6929	25341652	Maestroke the Symphony Djinn
6930	83746708	Mage Power
6931	26534688	"Magellanica, the Deep Sea City"
6932	10000030	Magi Magi ? Magician Gal
6933	59080	Magia Magic - Thor Hammer
6934	62279055	Magic Cylinder
6935	96474800	Magic Deflector
6936	59344077	Magic Drain
6937	67227834	Magic Formula
6938	49941059	Magic Gate of Miracles
6939	22530212	Magic Hand
6940	82458280	Magic Hole Golem
6941	77414722	Magic Jammer
6942	1073952	Magic Planter
6943	61844784	Magic Reflector
6944	64990807	Magic Triangle of the Ice Barrier
6945	10239627	Magical Abductor
6946	43385557	Magical Android
6947	96008713	Magical Arm Shield
6948	91819979	Magical Blast
6949	72171665	Magical Broker
6950	23220863	Magical Cavalry of Cxulub
6951	39910367	Magical Citadel of Endymion
6952	18809562	Magical Contract Door
6953	15943341	Magical Cylinders
6954	28553439	Magical Dimension
6955	6061630	Magical Exemplar
6956	32723153	Magical Explosion
6957	46474915	Magical Ghost
6958	81210420	Magical Hats
6959	51916853	Magical Hound
6960	35058857	Magical King Moonstar
6961	64389297	Magical Labyrinth
6962	85852291	Magical Mallet
6963	8034697	Magical Marionette
6964	47679935	Magical Meltdown
6965	32362575	Magical Merchant
6966	71650854	Magical Mid-Breaker Field
6967	47810543	Magical Musket - Crooked Crown
6968	93356623	Magical Musket - Cross-Domination
6969	66149377	Magical Musket - Dancing Needle
6970	20745268	Magical Musket - Desperado
6971	92534075	Magical Musket - Fiendish Deal
6972	29628180	Magical Musket - Last Stand
6973	67901914	Magical Musket - Steady Hands
6974	30907810	Magical Musket Mastermind Zakiel
6975	68024506	Magical Musketeer Calamity
6976	32841045	Magical Musketeer Caspar
6977	68246154	Magical Musketeer Doc
6978	5230799	Magical Musketeer Kidbrave
6979	71791814	Magical Musketeer Max
6980	31629407	Magical Musketeer Starfire
6981	94418111	Magical Musketeer Wild
6982	7802006	Magical Plant Mandragola
6983	3918345	Magical Reflect Slime
6984	34206604	Magical Scientist
6985	43930492	Magical Something
6986	43455065	Magical Spring
6987	18752707	Magical Star Illusion
6988	98494543	Magical Stone Excavation
6989	53119267	Magical Thorn
6990	85758066	Magical Trick Mirror
6991	30608985	Magical Undertaker
6992	43857222	Magicalibra
6993	24845628	Magicalized Duston Mop
6994	11827244	Magicalized Fusion
6995	25531465	Magicat
6996	7922915	Magician Navigation
6997	30208479	Magician of Black Chaos
6998	79613121	Magician of Black Chaos MAX
6999	47963370	Magician of Chaos
7000	35191415	Magician of Dark Illusion
7001	31560081	Magician of Faith
7002	67853262	Magician of Faithfulness
7003	67865534	Magician of Hope
7004	300302013	Magician's Act
7005	50755	Magician's Circle
7006	13758665	Magician's Left Hand
7007	40252269	Magician's Restage
7008	87769556	Magician's Right Hand
7009	71696014	Magician's Robe
7010	7084129	Magician's Rod
7011	95477924	Magician's Salvation
7012	80304126	Magician's Valkyria
7013	15845914	Magicians of Bonds and Unity
7014	36045450	Magicians Unite
7015	86509711	Magicians' Combination
7016	89448140	Magicians' Defense
7017	97631303	Magicians' Souls
7018	67694706	Magicolloidal Sol
7019	66078354	Magicore Warrior of the Relics
7020	47929865	Magidog
7021	54408264	Magikey Battle
7022	45655875	Magikey Beast - Ansyalabolas
7023	26988374	Magikey Deity - Ashtartu
7024	71159974	Magikey Dragon - Andrabime
7025	51510279	Magikey Duo
7026	69522668	Magikey Fiend - Transfurlmine
7027	40493210	Magikey Locking
7028	99426088	Magikey Maftea
7029	45877457	Magikey Mechmortar - Garesglasser
7030	19489718	Magikey Mechmusket - Batosbuster
7031	68300121	Magikey Spirit - Vepartu
7032	98904974	Magikey Unlocking
7033	35815783	Magikey World
7034	31699677	Magikuriboh
7035	15983048	Maginificent Magikey Mafteal
7036	66104644	Magister of Endymion
7037	58270977	Magistery Alchemist
7038	66532962	Magistus Chorozo
7039	34933456	Magistus Invocation
7040	7548747	Magistus Theurgy
7041	327051	Magistus Vritra
7042	95833645	Magma Dragon
7043	50951254	Magmacho Dragon
7044	36750412	Magna Drago
7045	72903645	Magna-Slash Dragon
7046	26655293	Magnarokket Dragon
7047	94940436	Magnet Circle LV2
7048	77133792	Magnet Conversion
7049	17841166	Magnet Force
7050	54734082	Magnet Induction
7051	80352158	Magnet Reverse
7052	300302014	Magnetic Attraction
7053	4740489	Magnetic Field
7054	50074522	Magnetic Mosquito
7055	27331568	Magnificent Machine Angel
7056	84877802	Magnum Shield
7057	43227	Magnum the Reliever
7058	93013676	Maha Vailo
7059	45796834	"Maha Vailo, Light of the Heavens"
7060	545781	Mahaama the Fairy Dragon
7061	40695128	Maharaghi
7062	53620899	Mahjong Munia Maidens
7063	21524779	Mahunder
7064	99176254	Maiden of Blue Tears
7065	84055227	Maiden of Macabre
7066	17214465	Maiden of the Aqua
7067	37552929	Maiden of the Millennium Moon
7068	79629370	Maiden of the Moonlight
7069	17947697	Maiden of White
7070	88241506	Maiden with Eyes of Blue
7071	74983882	Maize Token
7072	5506791	Majespecter Cat - Nekomata
7073	68395509	Majespecter Crow - Yata
7074	49366157	Majespecter Cyclone
7075	3594985	Majespecter Draco - Ryu
7076	94784213	Majespecter Fox - Kyubi
7077	5153769	Majespecter Gust
7078	66384688	Majespecter Orthrus - Nue
7079	51073802	Majespecter Porcupine - Yamarashi
7080	31991800	Majespecter Raccoon - Bunbuku
7081	13611090	Majespecter Sonics
7082	13972452	Majespecter Storm
7083	78949372	Majespecter Supercell
7084	2572890	Majespecter Tempest
7085	645794	Majespecter Toad - Ogama
7086	36183881	Majespecter Tornado
7087	31178212	Majespecter Unicorn - Kirin
7088	51250293	Majespecter Wind
7089	88722973	"Majester Paladin, the Ascending Dracoslayer"
7090	63144961	Majestic Absorption
7091	21159309	Majestic Dragon
7092	95701283	Majestic Mech - Goryu
7093	69303178	Majestic Mech - Ohka
7094	32918479	Majestic Mech - Senku
7095	98020526	Majestic Mirage
7096	67030233	Majestic Red Dragon
7097	7841112	Majestic Star Dragon
7098	91434602	Majesty Hyperion
7099	95004025	"Majesty Maiden, the True Dracocaster"
7100	92332424	"Majesty Pegasus, the Dracoslayer"
7101	43219114	Majesty with Dragons of White
7102	2783661	Majesty with Eyes of Blue
7103	33746252	Majesty's Fiend
7104	76473843	Majesty's Pegasus
7105	60102563	Maji-Gire Panda
7106	67211766	Majioshaleon
7107	59951714	Majiosheldon
7108	9074847	Major Riot
7109	8794435	Maju Garzett
7110	27827272	"Makiu, the Magical Mist"
7111	21593977	Makyura the Destructor
7112	35330871	"Malacoda, Netherlord of the Burning Abyss"
7113	9433350	Malefic Blue-Eyes White Dragon
7114	53063039	Malefic Claw Stream
7115	1710476	Malefic Cyber End Dragon
7116	81384993	Malefic Divide
7117	16958382	Malefic Paradigm Dragon
7118	8310162	Malefic Paradox Dragon
7119	48829461	Malefic Paradox Gear
7120	74509280	Malefic Parallel Gear
7121	598988	Malefic Rainbow Dragon
7122	55343236	Malefic Red-Eyes Black Dragon
7123	18378992	Malefic Selector
7124	36521459	Malefic Stardust Dragon
7125	75223115	Malefic Territory
7126	37115575	Malefic Truth Dragon
7127	44763696	Malefic Tune
7128	27564031	Malefic World
7129	1224927	Malevolent Catastrophe
7130	31571902	Malevolent Mech - Goku En
7131	99597615	Malevolent Nuzzler
7132	6137095	Malfunction
7133	14255590	Malice Ascendant
7134	13626450	Malice Dispersion
7135	72657739	Malice Doll of Demise
7136	25643346	"Malice, Lady of Lament"
7137	61791132	Malicevorous Fork
7138	98780137	Malicevorous Knife
7139	35307484	Malicevorous Spoon
7140	20726052	Maliss C GWC-06
7141	94722358	Maliss C MTP-07
7142	57111661	Maliss C TB-11
7143	68337209	Maliss in Underground
7144	96676583	Maliss P Chessy Cat
7145	32061192	Maliss P Dormouse
7146	69272449	Maliss P White Rabbit
7147	21848500	Maliss Q Hearts Crypter
7148	68059897	Maliss Q Red Ransom
7149	95454996	Maliss Q White Binder
7150	42671152	Malus Token
7151	83828288	Mamemaki
7152	40374923	Mammoth Graveyard
7153	40680521	Mamonaka the Vaylantz United
7154	71395725	Man Beast of Ares
7155	93553943	Man Eater
7156	54652250	Man-Eater Bug
7157	80727036	Man-Eating Black Shark
7158	49127943	Man-Eating Plant
7159	13723605	Man-Eating Treasure Chest
7160	43714890	Man-Thro' Tro'
7161	11074235	Mana Dragon Zirnitron
7162	19474136	Mandragon
7163	38369349	Manga Ryu-Ran
7164	33455338	Maniacal Servant
7165	95492061	Manju of the Ten Thousand Hands
7166	45065541	Mannadium Abscission
7167	71164684	Mannadium Breakheart
7168	17272964	Mannadium Fearless
7169	19671433	Mannadium Imaginings
7170	44760562	Mannadium Meek
7171	90465153	Mannadium Prime-Heart
7172	18158393	Mannadium Reframing
7173	71277255	Mannadium Riumheart
7174	80621253	Mannadium Torrid
7175	21368273	Mannadium Trisukta
7176	36890111	Mansion of the Dreadful Dolls
7177	77121851	Manticore of Darkness
7178	64538914	Manticore of Smashing
7179	22916418	Mantman the Ultrahuman
7180	73104892	Maple Maiden
7181	73417207	Mara of the Nordic Alfar
7182	2460565	Marauding Captain
7183	24037702	March of the Dark Brigade
7184	19870120	March of the Monarchs
7185	28643791	March Towards Ragnarok
7186	13903402	"Mardel, Generaider Boss of Light"
7187	54537489	Mare Mare
7188	62632427	Margin Trading
7189	94160895	"Mariamne, the True Dracophoenix"
7190	78540593	"Marina, Princess of Sunflowers"
7191	20934852	Marincess Aqua Argonaut
7192	33945211	Marincess Basilalima
7193	91027843	Marincess Battle Ocean
7194	43735670	Marincess Blue Slug
7195	91953000	Marincess Blue Tang
7196	19712214	Marincess Bubble Ring
7197	27012990	Marincess Cascade
7198	83723605	Marincess Circulation
7199	79130389	Marincess Coral Anemone
7200	84546257	Marincess Coral Triangle
7201	54569495	Marincess Crown Tail
7202	67712104	Marincess Crystal Heart
7203	84430165	Marincess Current
7204	57329501	Marincess Dive
7205	47910940	Marincess Great Bubble Reef
7206	28174796	Marincess Mandarin
7207	5524387	Marincess Marbled Rock
7208	99885917	Marincess Pascalus
7209	30691817	Marincess Sea Angel
7210	36492575	Marincess Sea Horse
7211	62886670	Marincess Sea Star
7212	57541158	Marincess Sleepy Maiden
7213	80627281	Marincess Snow
7214	21057444	Marincess Springirl
7215	52945066	Marincess Wave
7216	94207108	Marincess Wonder Heart
7217	29929832	Marine Beast
7218	87514539	Marionette Mite
7219	45247637	Mark of the Rose
7220	48737767	Marmiting Captain
7221	63881033	Marshalling Field
7222	93749093	Marshmacaron
7223	31305911	Marshmallon
7224	66865880	Marshmallon Glasses
7225	81846453	Martial Metal Marcher
7226	71466592	Maryokutai
7227	44287299	Masaki the Legendary Swordsman
7228	21143940	Mask Change
7229	93600443	Mask Change II
7230	87819421	Mask Charge
7231	82432018	Mask of Brutality
7232	28933734	Mask of Darkness
